Angle_0,Angle_1,Angle_2,Angle_3,Angle_4,Angle_5,Angle_6,Angle_7,Angle_8,Angle_9,Angle_10,Angle_11,Angle_12,Angle_13,Angle_14,Subfolder
51.14201188,44.3232159,10.54398555,19.75893806,13.27710412,8.564522863,12.3566076,11.91014568,6.97390525,8.42419608,15.71203468,6.266380672,14.40186617,19.09991495,12.37571101,4
26.92217982,87.93939918,30.5389546,10.61173861,14.04032755,2.336892623,7.659967096,16.18729506,1.378098042,10.75143261,14.72034371,0.975530889,8.760530673,5.781117713,1.697032239,4
49.11339049,42.01313898,8.417118403,14.12830316,15.68503409,11.72354412,12.80731263,17.64673444,11.19707087,14.38331678,14.11762508,11.92506582,9.510022929,3.955924014,7.828365967,4
44.32791613,70.07722389,14.73672039,8.989047207,11.36337537,7.738770627,3.081220834,8.991552484,3.207634337,3.91138238,7.323374429,4.178981033,2.507284239,4.584551953,5.023320465,4
30.109568,23.25093358,11.71296044,14.89378975,10.82503156,3.299866902,23.1009776,11.07312944,5.120795061,15.32391414,6.786171197,9.430568493,7.393056539,8.192742345,5.063121586,4
31.86662697,24.08328097,13.16243616,39.40038572,93.09574181,20.54050459,9.821207489,22.06630957,5.894199482,13.19569029,16.30569335,7.752790893,11.96623641,9.758722073,1.390385263,10
4.713473791,18.90785619,14.12598031,32.92939064,42.05003792,15.69165742,7.557915561,10.83303296,12.00530811,7.719688579,7.482268326,11.08333016,20.16698762,12.96024043,6.703268427,10
11.78371363,5.973441038,5.432503038,36.74943556,39.63103629,19.39556671,22.29540371,15.17197153,10.75422804,15.48823931,6.21188861,16.04339469,16.94995919,29.83217645,19.28706388,10
31.0847229,20.29571778,39.47810932,33.59299326,75.09657424,25.43291173,7.742275888,20.72487783,10.55394298,17.71555217,15.16365881,11.83417404,18.22827043,9.62461221,9.634631929,10
34.96854465,26.93356272,30.95079474,59.11689136,47.44050236,35.92979503,8.450978274,7.43351511,23.07525508,28.23789721,1.159177975,14.1206897,46.75688972,1.453004432,9.554809354,10
14.7310059,13.91114351,82.49686629,61.69214833,61.93777517,37.32187687,33.73389432,25.87803213,7.821022293,22.37418406,21.68266236,10.15192481,10.34015204,11.62987866,8.644873621,10
5.852783319,16.57061005,16.57157006,35.42828769,53.01441437,24.8171685,16.74840592,34.02863758,3.834305276,29.05588178,30.86017845,11.77454955,34.78546524,15.86459881,8.467507936,10
40.62336713,38.43528776,37.9406548,48.43709204,69.65575508,25.32421547,5.785357635,19.20238186,17.81060891,22.05335075,4.602006185,20.58268151,36.38226183,2.102141378,16.45183698,10
20.4869775,16.46592382,34.04668359,59.83838085,47.84388329,36.09544828,1.423515754,15.61900859,17.6835972,7.09612167,21.96408868,9.918873441,16.33396981,14.98294222,12.45970274,10
29.5784283,19.48955387,35.83763594,53.50380362,45.92509629,36.09536915,12.3078679,11.29608661,19.78091587,26.01103375,7.985980566,16.09080192,41.5913931,11.15752277,7.461565321,10
24.95007026,12.71600684,30.52220507,44.20708427,50.37995088,42.37100895,13.61423147,2.837628762,23.69503451,18.02241205,4.588262649,17.58345871,25.6020809,16.76912142,6.857035405,10
32.89912291,24.16554552,54.19447043,48.33875477,65.71251491,18.94439676,19.09276395,5.225435348,12.30339669,12.52400674,3.322430739,12.2107205,4.398255182,12.93119021,6.454884992,10
14.30195998,4.687765284,33.30293047,21.95469608,60.19278655,52.6323865,5.205043443,19.97433182,7.135297151,6.361973791,24.07398686,3.303493194,5.138268021,19.65948925,6.102995723,10
33.50902803,23.93172858,22.37262874,50.73157424,58.47879676,26.86434851,2.727807925,13.96258754,23.40075658,16.70352826,2.104455362,11.71347247,32.95446979,6.048709837,12.66602758,10
33.04764714,30.69457068,22.92637099,42.47235883,61.33713122,22.47170137,12.35550118,13.9560293,14.94832263,23.38053833,9.242180535,11.75804898,31.69566683,11.94329196,4.925244691,10
26.07260318,15.08081395,98.62195792,49.90832071,70.95260535,27.72605535,27.62050306,13.10075248,4.707834947,20.42600116,4.097427528,8.585568656,23.50685838,11.63234912,7.017091894,10
37.46196306,25.40843575,31.20663169,62.51778997,46.91736616,38.42935952,3.095114651,14.36134538,20.78560572,21.41378738,10.70772696,11.82556892,36.84705952,6.327836777,12.04643563,10
29.63348904,35.41665078,19.19208034,36.29311062,57.60373146,24.87800417,10.19371376,7.797150508,14.28399329,14.96101211,5.798790187,6.051277265,26.64716245,6.355952027,11.89304052,10
40.43332663,25.84292676,33.1077878,64.1862586,40.7320168,26.05081605,12.57924649,11.73987104,15.81266947,21.64637516,6.545036349,9.104713059,35.50371568,11.29296994,10.90561988,10
16.71776362,10.45883211,43.57083642,46.74273827,50.82931165,30.29866641,18.83585029,16.09615665,5.628086851,10.76505902,4.554504794,6.187597526,8.585234654,10.84996236,0.315370698,10
19.13013007,8.892238715,74.47387942,46.85950196,45.54719135,36.7246614,20.39096046,9.984633301,5.932544928,13.49264873,10.6354204,9.366911388,6.790457981,17.08165192,6.399309529,10
12.80059542,9.457697872,75.81116515,46.07312371,55.60901951,26.69504569,18.20750721,11.10424527,6.688248118,10.4373217,5.282083929,9.07717848,7.713232802,15.83067935,5.939490304,10
32.27227408,23.22543867,34.48976522,58.31744602,55.98816031,25.98175413,5.841748373,3.72076907,17.8460962,20.19142542,10.62329575,13.79941213,41.62562682,13.40493867,6.479884097,10
27.51051282,33.13682727,76.57320243,40.37147118,88.64476251,22.9314128,21.70986636,9.974161652,7.466130445,21.75544617,10.16092884,10.19565618,18.2472501,13.59177975,5.499175548,10
12.27811758,12.41398923,37.29264534,47.20006857,61.64547488,29.79988462,14.85469112,15.53990499,3.490457865,10.52293338,6.610533637,6.803913584,12.6974766,11.67570267,1.217939232,10
9.224383543,13.38610055,7.858844196,44.99037519,37.5127565,14.42170675,11.55021614,7.129660527,7.742706663,6.177515234,0.666630596,10.66069254,23.62986627,10.23361809,9.04993272,10
8.950414651,9.465397294,36.64332315,40.90919943,56.07479136,28.54721965,14.57332846,13.75861912,7.731368425,9.97723528,5.060975329,9.718421114,8.635071075,15.1283632,6.001630782,10
22.83592508,27.6390657,1.254436354,56.91915163,44.16965685,20.83859551,31.35925136,10.21435214,3.582749079,16.34744834,8.832606138,4.007567996,11.68081411,11.92781402,4.821596279,10
39.96551533,6.662972298,9.623243164,31.52104624,61.51546153,34.28584506,14.23514757,6.036912317,9.125461446,6.917394246,5.575720545,10.43682549,4.983818246,6.367501296,4.758438275,10
25.7977639,25.24523898,37.65356912,64.58187696,46.86246844,26.83933205,12.7810177,13.81598038,16.82253231,6.090690702,12.89828029,12.18554316,28.08586799,6.250622507,13.10465683,10
34.03235126,29.85572929,66.67678621,41.51419826,81.98045678,18.02859585,14.92541261,10.28823184,7.863797257,17.48679948,4.767362191,8.336074477,11.64838028,18.20924864,10.74916236,10
38.63277071,42.47938823,83.63868823,55.69857563,87.23791196,25.45977906,23.16006754,16.71778607,10.90372512,19.04614889,9.791598056,9.730762282,24.3178672,14.33951154,5.040604833,10
16.72408709,15.07384739,7.350520787,54.40722283,27.07735349,14.2818715,21.15362359,1.516099862,6.348334333,3.39371083,2.736609128,10.07871874,22.42812398,14.78340362,9.450205374,10
27.72456516,12.95392917,51.11220566,38.44486666,54.39536072,61.38013097,10.96397971,14.71834414,15.14667803,12.45867525,6.571445355,14.84626822,11.24372251,13.89707935,9.424513418,10
34.06102487,29.24716705,13.79921816,61.61858085,39.34311628,18.00523722,13.58465377,8.78299986,16.41789786,23.95186292,8.967435197,7.401863922,35.40952486,16.73972987,6.993902257,10
36.10083143,19.59253178,23.27721077,60.11343356,41.59632038,30.00151741,6.603294818,12.03368874,22.59339649,13.15178015,2.963770025,13.05004966,29.33913169,12.43648638,8.925618434,10
11.13416246,8.276401867,9.001403315,48.02596722,31.40347513,19.57476064,13.49065956,3.130050207,7.88584582,13.69958959,4.792339477,12.47277353,24.60721824,16.19260505,9.982605485,10
11.49314085,16.70000652,42.55149453,46.76147939,61.73927809,21.88704477,15.41524441,18.1237654,7.652786016,4.620633513,6.055921044,10.07967986,13.3959166,15.18134217,8.295227993,10
14.85545266,15.7629236,0.233347156,42.32570309,42.21636942,16.37099084,13.34923901,29.73441736,7.63802126,24.37749019,28.28787845,17.5146941,36.68158391,18.09051831,15.98786161,10
24.25027386,22.04838724,4.381269697,37.85612396,53.92104737,16.91534065,16.81060652,21.47045017,2.241714598,10.45260435,12.23189799,5.868092156,10.37176046,10.89196177,8.041517954,10
26.47597924,29.83453352,81.83283199,45.32337116,85.18098504,24.58479899,27.17369268,10.61575194,11.82740451,25.14048973,15.92079409,12.96437722,19.45063684,18.27329903,12.30526703,10
48.99533011,4.124062242,3.059423313,37.29353368,67.36296321,25.16845316,11.24739119,7.321603896,8.901835218,11.180645,10.69449319,8.36875875,9.240009461,13.86178963,7.921559291,10
31.75549591,17.77615401,34.04864616,51.68567666,47.72909332,37.03188879,10.28205825,10.28708431,24.62230642,18.53998617,13.72600444,12.21575537,31.54976386,7.748163846,6.316593383,10
28.72905619,17.36705252,37.30743666,49.31377155,51.68216743,35.973385,8.293783106,4.516575628,22.25905159,18.34596572,9.460133864,14.97397354,30.31412711,8.20578776,5.539042073,10
35.5318173,23.00849478,87.31817314,30.55024724,84.70626297,39.9444802,10.099328,2.124871001,8.921331007,17.59319426,5.636504473,10.06513353,15.81778143,6.391386904,9.169890819,10
28.47637997,20.39106589,70.5191756,55.22408489,64.89414805,45.00215211,29.29370748,12.40647113,18.41476156,41.27437398,19.35311172,66.95427607,39.89523644,28.25807533,63.26109642,10
28.17547441,48.88383347,23.22047936,41.92353822,69.80081061,23.29785627,8.584009121,19.12628323,4.933547483,11.89006466,13.55691262,7.160771229,5.565285222,3.800253194,4.848257488,10
33.82389955,21.89883782,29.5845935,44.3998786,66.71449765,28.18134871,20.11569795,15.39285889,2.677093545,14.96018714,17.09153437,2.055172461,15.39559794,13.06386547,8.778332324,10
35.0192812,24.07834959,33.02217597,60.92951131,44.61167271,32.48893761,1.177904645,17.28849148,19.79890103,19.48263709,7.372798404,15.76793832,34.22521228,18.26241907,9.009986066,10
34.13884013,16.75990726,15.00092425,52.61473001,41.1216461,13.60263358,7.480340215,14.92639851,11.191253,15.41126221,13.99237789,5.587150068,26.2158165,17.49081787,3.593799561,10
29.21895322,14.62311496,39.26600257,54.19147334,45.170174,34.94929509,11.91064149,10.64708184,21.88072285,22.4150167,14.73186164,16.32088694,37.32564282,11.48344525,9.060893982,10
34.05522889,18.78522048,24.94438507,57.41468146,42.27724241,31.47665254,3.597763517,4.30168885,16.26498161,15.82658356,1.579088607,10.59321539,30.60236753,11.46617536,8.764558557,10
30.11060801,17.49015147,33.04068917,56.91654022,41.56480465,34.82090266,7.278015224,3.857273678,21.43217817,22.47711145,6.418451206,12.96386678,34.4157533,6.909411399,13.9512873,10
20.05533679,10.79411217,35.43323394,39.93528378,108.6197314,33.860495,13.12479296,28.53713523,6.932656326,10.45844207,27.59393337,16.09655868,10.68979758,11.54728449,22.9533734,10
30.45166774,14.35066298,62.85681633,41.98758111,56.52224513,52.10920745,13.98715718,13.76930655,18.75234115,15.33690543,7.845680005,17.05782032,19.21783017,9.054736578,10.56829824,10
30.06727381,25.04627965,34.51324502,31.69240002,68.43770082,37.19920989,8.549710258,15.90489767,15.15415059,15.04058907,6.541456853,14.93701652,21.59653064,6.90720663,11.12410158,10
26.59842191,17.84354074,28.2635262,52.74806681,52.38701308,28.36864675,9.752035912,10.77327389,19.72986054,18.79466982,6.472955998,9.568596245,30.90373241,6.8398381,7.325369237,10
30.53740109,12.44816419,27.19157744,49.25849655,46.32501439,42.52216516,10.19672738,8.664606316,23.32322661,16.80269248,9.750949104,18.19227554,29.94688992,7.252876034,10.55678022,10
34.0735153,25.77268952,30.79131207,46.45319055,63.16781685,30.63424318,15.00344034,0.871893881,7.116467507,12.48620383,8.981979605,7.257035811,7.712461585,17.21363437,4.801533497,10
37.83172728,15.05497577,23.67926762,55.41700724,39.65830468,31.00502621,7.23790159,12.18524839,22.36032018,20.54329454,3.564720589,8.256860271,29.71960728,11.05462714,10.16460926,10
27.19973402,16.78872559,61.08433748,46.50493478,44.47465562,45.371076,10.93840129,13.98082788,23.55444638,14.25175684,5.53845516,18.43880508,30.17348001,9.989202398,12.91061524,10
16.95555518,12.27263511,18.94578277,44.63452467,47.97480759,24.55593988,11.87080886,1.88102843,8.268739926,2.898386086,5.814621131,8.098849477,14.07005814,16.21332409,3.569654376,10
30.28762244,11.06524434,31.44686385,51.13564453,42.03144157,39.25397805,13.37164018,13.74742532,25.08096818,14.63884158,14.63139444,19.96072135,22.96993992,21.57764093,8.48974588,10
29.79777013,20.89116918,40.93810745,53.89027416,46.31853221,36.94448338,9.776022554,13.99596606,24.95028527,23.92985822,7.772928133,17.14094052,39.5105302,6.607518053,12.6418777,10
9.064430175,8.457901302,5.173302162,51.6723717,36.36772974,20.55265913,22.09059387,9.457174724,7.639337635,15.22354136,10.35567016,10.67196072,14.62813167,23.35384614,8.768025553,10
19.63809468,83.00485948,13.65957282,36.7493971,4.782374957,3.847738567,50.93942764,109.474903,23.99039827,52.75642633,129.0040672,25.64510219,44.19920387,140.0479114,18.67057208,1
20.09399448,63.0247967,55.10864555,32.59549958,7.508541121,8.35517443,43.48146375,111.906975,26.86104637,41.23496287,138.1479448,28.20058574,30.44833106,152.7551482,18.97995536,1
20.40207776,70.01421917,14.57805836,29.43003692,6.181294197,4.153999183,39.30626649,107.3661901,28.31728636,43.54838016,125.3229287,25.83418464,44.71873415,123.6087924,21.1635805,1
15.17030257,30.9572337,55.76944725,16.34509408,5.386663526,8.766881161,65.26770688,86.88842242,13.11543566,78.03732612,84.4725775,17.09750668,84.29145856,77.00423541,13.50347745,1
13.91274438,74.06393799,32.02876238,34.6055193,6.551475987,6.724895143,41.307081,126.7078973,30.31852178,52.86456638,137.7762173,33.07992942,52.13962678,136.3641417,25.80229764,1
18.32371422,26.55526609,65.29947662,32.0482425,7.56820612,13.75380586,79.42861746,75.51816975,73.52704248,94.35288838,88.37018418,68.95313773,106.8534557,73.25040693,74.36435483,1
36.39576281,37.68571251,18.6778248,25.98447513,10.25294433,10.65633647,45.65641189,88.96712871,27.34127555,45.76100899,90.05036567,30.27528012,42.17213738,96.33181102,23.07393957,1
30.48255459,65.1573725,27.66344198,33.79706404,9.035326707,4.162377438,43.55154926,118.4134198,10.83473095,47.73478373,128.8835209,22.0170086,40.58445356,137.0299136,15.77388117,1
41.17974002,63.22121852,26.74603958,25.76717014,13.60843201,9.717273938,21.51526762,131.0987793,7.663333695,10.33043414,171.5134669,3.690843773,9.881443616,158.6216416,10.85502917,1
17.58886237,94.88921703,31.6820303,14.70782218,5.388150248,4.073809052,68.96891666,65.78263464,20.24574404,91.93650453,59.07634442,45.21674857,113.056534,42.72887783,105.3773863,1
15.24468857,64.96833959,49.30019502,34.91364896,5.260780333,7.785547046,41.96358619,120.1981402,25.53060472,46.01799851,134.1025326,32.71821121,27.5219867,144.0552869,18.50765934,1
41.1450824,61.94624796,6.692209581,26.49881788,7.931672885,4.53956382,39.3938538,117.0513387,26.96879917,51.59276559,119.7352063,38.6846837,47.74052797,124.9591488,25.93405919,1
32.11717589,53.26545852,22.2131049,23.12368889,6.684491217,6.796420194,51.7029822,102.8778237,20.63425149,56.65297903,117.3665604,22.93400585,36.41510198,143.4113161,17.38599943,1
33.87882656,63.29951422,7.184318394,25.69173577,13.48556224,11.93949744,54.04034245,112.0810085,43.35151799,46.49617823,125.6002298,43.12333487,30.06422837,141.5540075,28.8147618,1
14.76877524,41.55605843,69.59983592,26.74101253,7.152028752,20.19186898,71.32425157,85.35240051,78.15522678,91.9401962,91.45252694,74.87651735,110.7474902,71.92041191,80.73791588,1
15.74026119,25.2405746,19.12708542,21.78360455,8.005965493,12.4004098,34.54602974,114.7274952,30.84151409,30.7460535,127.2346263,24.77692089,14.80064383,123.3678412,21.61209612,1
37.52169253,76.16396764,44.24413317,13.1425875,16.73149898,11.44459761,26.70158651,137.4641559,21.49816605,20.35901863,147.9913047,24.06512739,10.28790657,143.1715238,26.00408747,1
16.700037,44.92199995,26.61946968,22.51792749,2.123028396,12.38137519,66.26398834,89.62498128,20.58370234,84.70531792,91.2796592,26.94622064,102.3600183,69.07622752,17.17034798,1
31.39305631,49.95728693,47.43181618,19.79261931,7.692445922,9.192174159,49.77575163,106.5468686,55.67133873,87.89294471,91.65854924,67.11017267,109.3350869,73.04208602,76.42055713,1
25.7455609,57.50488453,21.74057615,26.21543303,7.835473896,2.295065299,47.95453573,103.3084691,17.8421259,45.91478103,122.5180578,21.00614561,23.13228031,146.4304546,12.39888695,1
19.17430686,50.39499512,44.54916644,22.00289022,3.552263867,6.045551864,80.63808126,78.4274553,21.31115262,90.32265107,85.4415468,33.23808129,93.83481124,89.23143559,27.60056669,1
3.787962626,38.55806523,48.73525181,15.01929747,8.17133016,8.029072593,68.31641248,79.66237565,21.75125602,83.56956068,82.41583522,29.47031705,91.93739821,72.6540047,27.23092931,1
8.243346505,35.18627199,29.4178888,16.67747119,5.810863458,8.835610235,50.25478965,85.4123515,22.19183402,57.62993373,97.39870408,23.58049926,51.39750473,101.5138017,15.83724381,1
34.58585019,58.76268197,57.38552771,41.71080214,61.78613539,26.49598965,33.35634469,113.6890212,78.31266009,41.98350643,128.8334988,69.12761987,59.21996009,126.8445928,56.67609032,1
29.63331537,46.44891664,30.20066111,24.91688538,9.584775222,10.23945278,36.17537906,107.0962197,33.10314922,32.76368106,128.1207871,36.24268628,38.95041379,115.4635379,26.64491952,1
33.39156114,47.93744949,31.91713602,31.83472818,1.640291516,12.05218011,50.9294777,127.4747518,43.29648857,48.66033216,142.2319441,39.49349958,26.94999637,162.978349,23.95311651,1
36.13094647,60.16664668,11.43088778,25.62541875,3.204464017,5.539568891,41.63147265,101.9923761,21.7095472,55.39634681,107.3821558,27.66102449,60.62799702,103.444792,19.34881297,1
9.643089794,31.68776068,41.16778534,15.73385711,6.19963113,7.536932374,56.2572439,82.18453991,17.92309087,55.03617777,101.7985203,20.83241053,37.45280751,117.1362022,12.56104695,1
44.85993727,51.93110819,15.80134576,31.95951617,1.817344256,4.176023922,44.31987924,111.7919215,23.57812646,48.02909006,124.6191624,25.21508639,47.11685801,125.3551048,18.37858973,1
32.06832417,20.76476191,45.94633077,42.85835796,11.61044799,7.886046581,86.47017856,73.54139424,47.86350251,100.8491609,75.12739538,60.7535969,109.7533715,56.01590146,58.54938363,1
29.20881746,81.15271887,16.67268504,29.63522977,11.93754381,10.09640273,42.12395799,110.0712776,18.5977905,38.63593095,123.5862307,24.05892228,27.19139731,124.4303341,17.01880684,1
27.179958,58.20572756,40.59642417,21.19634887,5.504627056,14.43098862,40.8819556,110.6319932,30.72774652,38.38642439,129.1534458,43.40762176,24.74339077,147.2051336,24.61546389,1
23.59909636,74.99974199,37.29897596,30.2734661,11.53057412,7.666864525,40.99229029,109.6995453,17.21607241,29.67582683,151.734306,17.58073879,22.83686416,152.086979,16.2194848,1
25.80620641,18.26670708,47.78773025,23.61579137,14.70955044,18.73046406,81.38654828,65.19034172,71.61094312,94.43698057,63.0812863,80.67875617,103.0848891,45.06684435,73.0045761,1
21.2569227,43.7230601,47.13265352,22.28865206,5.611120748,8.95155541,89.4236458,71.23090766,21.61188338,103.7321426,69.41517998,40.74097094,113.923447,70.55508687,34.94259823,1
36.81288447,66.43516842,11.8926846,30.36834879,10.62269991,5.689125081,46.10368821,115.590629,33.10491133,63.52767462,117.4237674,52.81241801,68.44981164,115.9340078,52.42168348,1
31.80493036,71.45054208,24.09128771,19.22276653,6.62778116,3.98862384,36.95546817,110.5986714,13.10551999,34.60261055,131.4876189,16.8302537,23.47825201,143.8294534,11.92369165,1
45.64840416,61.70905694,36.84688079,18.92225717,13.38887126,13.9312776,57.41773998,95.22166382,21.66641282,71.67083405,97.18237889,36.38758655,82.31868202,89.19971718,30.12175309,1
13.23786383,73.22750516,40.30392869,35.80475378,7.678881171,7.890473039,44.8129725,130.7894674,42.91332694,50.98065035,141.1548006,40.02837999,32.49518758,149.994968,21.29086596,1
23.4236547,21.97117544,48.7424729,35.53815295,3.85286224,9.085841008,87.50211985,76.62202717,77.7861737,100.4806363,94.43044032,64.66579949,106.8260863,83.60450757,71.71571637,1
13.82917825,77.36044497,45.69045239,29.98909747,5.352452837,9.673768383,42.28170525,110.3158711,25.75477147,45.07254781,132.3431429,32.54576489,41.23463696,140.131333,25.41577718,1
25.17092719,51.92925457,13.60594639,15.11703352,26.25675833,7.630471647,59.08788959,108.030039,20.8361097,60.88206399,112.2683674,29.89628322,45.09269325,133.7198548,27.71917763,1
29.7429718,24.73302744,1.560524262,36.79109772,35.03075376,13.22003869,49.21633537,86.2997082,50.80723548,30.27937159,102.1723836,46.03880035,14.94435603,97.09763685,34.45145,1
19.4907473,49.65871366,18.40846156,26.88028964,10.01060818,15.17751311,47.70801307,101.2006299,55.42828218,53.7782339,110.9063064,71.73332451,48.32094517,110.3278996,52.06720785,1
28.69787287,54.01390544,24.32338358,26.45292135,4.437193171,5.374589227,49.3117244,100.0283616,21.49372515,50.31163986,120.3824554,23.75055634,33.01114772,141.6261849,17.47826061,1
48.5093063,67.53271654,28.91664309,26.92008913,9.146384837,6.84986444,46.3658315,96.75254254,32.23339976,34.06696727,123.8254589,34.00948075,18.82520685,141.9682636,21.71637143,1
19.81753931,28.17577497,12.18127043,15.0259738,8.668632371,7.675137107,31.19946983,122.6187637,21.0402693,30.10027336,140.1308401,17.70228472,11.17050169,154.3272424,8.728249064,1
13.40929625,29.9026472,52.18953131,32.41624394,11.20330663,6.850312636,43.02172237,105.5918542,12.54860896,36.1006388,129.7429527,19.39771746,9.795399273,144.0969468,18.61980887,1
29.59071019,63.5486786,18.06119645,26.40927356,4.749347959,4.404039707,37.82821588,104.4934642,26.89086635,41.99851985,120.5854467,28.20293715,44.87488902,115.3587416,22.94689592,1
29.17796471,103.5998603,25.43472188,22.85009618,7.845460339,2.717241151,95.1119579,53.40818284,10.13762485,75.64652124,72.32361962,15.06401478,60.87141145,81.08364105,20.05974712,1
39.92314764,61.80695823,15.29698013,35.36224414,6.392217985,16.81972859,43.06763017,126.9306647,154.5157481,64.93290747,127.9086621,77.47966473,76.48963915,117.9819545,57.81681957,1
25.837005,39.22716227,13.9474287,19.42035623,6.412832658,7.54427782,33.53025468,65.68551921,17.22608446,29.13067569,73.39806166,23.44951117,29.49728959,73.94419889,17.08802587,1
26.53550398,49.01239373,49.07902846,24.96569269,12.50011091,14.88852566,42.59648385,121.376996,67.2158001,45.28617861,139.1805649,58.89386485,35.00977586,150.5387609,37.3480938,1
36.83013844,76.11513128,38.87876181,19.79563667,15.64769916,11.21831683,26.15182447,126.1040553,17.51303629,18.18532059,147.9850152,15.82794118,11.36791825,149.5786332,24.95256084,1
42.60716754,62.7150971,10.4021162,27.79864349,6.406095766,7.165009228,35.92414561,131.9300324,17.99520449,53.88056497,123.1229175,33.74997111,55.55101861,124.2601429,25.66135615,1
27.09334245,74.63819455,14.29589557,16.38094881,24.13106748,6.666423265,36.2646451,113.4960328,13.79787908,29.15347764,126.5392917,14.8890531,27.27826165,123.8351567,13.3647015,1
27.18767191,55.74866598,27.40814281,32.53331406,19.44341483,0.201433013,48.15885314,106.5861042,20.95926515,48.83336176,122.1999586,20.75728296,43.0845277,127.2081545,13.92763271,1
46.86237645,57.49318553,7.923565994,27.00554015,8.137738579,5.057487665,38.24076511,115.7515775,27.86735949,51.711827,119.4909359,38.32453899,50.8513942,125.0826552,30.17671927,1
29.82756892,56.0302502,15.92108378,21.28933657,6.326244955,8.261544671,47.43519804,98.7655879,28.84001783,52.75277097,117.8890455,27.38606663,39.79138964,141.271813,19.69475345,1
32.47431911,54.56654975,22.77162658,17.3970938,13.1587917,7.311978622,38.19204021,92.59460739,22.3295477,30.41378514,111.567735,19.23762222,16.23402842,120.4774577,14.60393481,1
8.683907101,59.06299341,30.26790893,25.57735603,12.00241328,5.337740085,69.4902822,87.7000235,36.90283806,62.33401073,117.7713206,40.59014644,27.49470822,167.4571407,15.78605835,1
45.11341333,34.55953387,22.2705549,41.51063625,5.388310133,8.923753415,67.55814162,109.0749866,54.43779493,67.39351045,104.5207958,60.46205654,76.85650679,81.47802575,65.23518609,1
25.42731235,72.98474887,31.67825799,28.32781442,1.389591585,7.512806549,39.54290369,112.1635551,19.72008011,39.94373519,131.0454841,27.80121156,41.09817729,131.1925318,22.97379923,1
24.54854589,51.83617645,52.98016206,11.57119202,23.72431193,24.29821752,70.60172924,75.4994802,0.722339016,120.2972095,33.78544574,15.60551523,145.3057106,26.11972206,26.5450509,1
22.15751178,53.82627828,22.80855372,29.11668776,7.355718152,6.24161962,48.61491196,104.5991087,35.44871803,65.25401418,117.0429596,29.83555434,57.47802709,132.1312475,22.95538931,1
29.90361476,69.14345388,25.46915949,19.51973931,3.379244938,3.626924095,32.85292675,115.4641067,17.81890267,36.42215071,129.1952519,22.66988921,33.19881621,134.8576292,19.49420459,1
10.70198595,67.60254795,29.6606496,16.613618,4.736606087,5.049104478,69.30121564,74.69473943,16.68936864,82.22283734,76.83011007,20.12734649,89.77930121,68.23526911,16.85608086,1
44.4187649,56.02847253,12.27389186,27.36389698,14.67860867,6.27430199,38.53033645,122.2695822,40.38464225,57.05826075,118.6435577,54.74320136,62.38487672,117.4269906,49.19083899,1
38.21979001,60.93389455,5.504827045,25.79059832,4.513973897,7.976207365,39.62600506,115.1326913,27.96921587,52.63060003,121.6022497,33.48702726,57.41559681,121.2332333,28.17983925,1
39.16224946,57.48943982,1.972135923,11.68030209,7.663149215,6.614659541,17.06706058,1.99966783,7.474558843,48.5712947,110.1744669,23.72896083,43.61561489,114.5594406,19.91265301,2
67.33783313,30.25303195,9.248337192,18.18152071,5.706543381,6.60681937,10.97475454,12.71059202,8.955468246,57.10427741,91.81040481,30.32970239,71.38016424,67.3518727,37.91482969,2
46.05250064,44.39021742,6.01297369,17.26769643,5.60119827,5.696158655,11.36699339,9.564797757,7.7352591,33.4592551,117.7446531,20.38964628,36.75334249,121.5297809,12.49094386,2
33.62402344,51.02897895,2.892251281,24.52664703,0.55604396,8.991935439,12.96298706,3.654420569,10.46887819,33.66746299,98.72117637,32.95388759,42.94368408,104.0699014,26.88723928,2
59.42890601,37.07438279,5.472945099,16.6982812,2.481252703,6.595532047,9.603394903,3.658786262,10.1313612,52.48749853,113.6305343,27.99012717,60.96775307,102.9013236,27.76998145,2
36.10213342,56.22860075,37.61172355,12.55533414,3.210043227,6.019505858,12.35834789,8.547128552,14.99830864,62.37598778,75.81535555,20.7889489,100.1965316,30.25278877,105.0280428,2
27.89419594,63.71204923,37.84637091,16.46177246,9.348024796,9.199792654,17.97894096,2.72884782,10.42850493,63.88645574,95.9043137,26.02642392,49.97730383,121.3252425,15.69337882,2
44.27865236,48.47571143,27.16744965,13.51152495,3.312956725,14.1163258,12.37902041,8.456685509,9.347771556,31.71254935,100.1483133,26.96134198,36.72480418,94.99481869,25.80183233,2
34.32124856,51.79980341,12.17807264,13.09287105,8.003585947,8.357151929,9.722237894,6.014408941,7.408974812,23.23747484,119.0283421,20.37471042,21.36940806,122.4957496,18.35980855,2
40.03853056,56.6775774,46.97740278,18.1076433,11.22997537,5.859152597,18.12886833,6.266365745,6.833296818,21.88828182,145.9601078,12.72081387,26.9777349,132.4032322,14.55605772,2
37.47756243,56.32470765,0.913986148,11.93601699,5.174569439,8.51263171,16.36765964,6.504729039,8.450050348,42.84707011,110.1352273,24.20690256,37.06766836,122.5428746,16.13817401,2
53.61917399,44.30874482,8.290709135,14.48139767,7.478833949,8.6402859,10.57810547,19.02289424,4.269869171,32.65731438,97.67420152,30.3563928,63.25915402,83.90670023,22.36063954,2
